month,total.total,timeRange.start,timeRange.end
2005-12-22T00:00:00.000Z,108878,2005-12-22T00:00:00.000Z,2005-12-23T00:00:00.000Z
2005-12-23T00:00:00.000Z,102903,2005-12-23T00:00:00.000Z,2005-12-24T00:00:00.000Z
2005-12-24T00:00:00.000Z,88810,2005-12-24T00:00:00.000Z,2005-12-25T00:00:00.000Z
2005-12-25T00:00:00.000Z,69667,2005-12-25T00:00:00.000Z,2005-12-26T00:00:00.000Z
2005-12-26T00:00:00.000Z,84947,2005-12-26T00:00:00.000Z,2005-12-27T00:00:00.000Z
2005-12-27T00:00:00.000Z,102092,2005-12-27T00:00:00.000Z,2005-12-28T00:00:00.000Z
2005-12-28T00:00:00.000Z,110451,2005-12-28T00:00:00.000Z,2005-12-29T00:00:00.000Z
2005-12-29T00:00:00.000Z,112310,2005-12-29T00:00:00.000Z,2005-12-30T00:00:00.000Z
2005-12-30T00:00:00.000Z,114392,2005-12-30T00:00:00.000Z,2005-12-31T00:00:00.000Z
2005-12-31T00:00:00.000Z,98302,2005-12-31T00:00:00.000Z,2006-01-01T00:00:00.000Z
2006-01-01T00:00:00.000Z,90186,2006-01-01T00:00:00.000Z,2006-01-02T00:00:00.000Z
2006-01-02T00:00:00.000Z,112811,2006-01-02T00:00:00.000Z,2006-01-03T00:00:00.000Z
2006-01-03T00:00:00.000Z,109647,2006-01-03T00:00:00.000Z,2006-01-04T00:00:00.000Z
2006-01-04T00:00:00.000Z,110018,2006-01-04T00:00:00.000Z,2006-01-05T00:00:00.000Z
2006-01-05T00:00:00.000Z,119796,2006-01-05T00:00:00.000Z,2006-01-06T00:00:00.000Z
2006-01-06T00:00:00.000Z,121813,2006-01-06T00:00:00.000Z,2006-01-07T00:00:00.000Z
2006-01-07T00:00:00.000Z,107587,2006-01-07T00:00:00.000Z,2006-01-08T00:00:00.000Z
2006-01-08T00:00:00.000Z,110230,2006-01-08T00:00:00.000Z,2006-01-09T00:00:00.000Z
2006-01-09T00:00:00.000Z,111635,2006-01-09T00:00:00.000Z,2006-01-10T00:00:00.000Z
2006-01-10T00:00:00.000Z,117082,2006-01-10T00:00:00.000Z,2006-01-11T00:00:00.000Z
2006-01-11T00:00:00.000Z,124692,2006-01-11T00:00:00.000Z,2006-01-12T00:00:00.000Z
2006-01-12T00:00:00.000Z,113088,2006-01-12T00:00:00.000Z,2006-01-13T00:00:00.000Z
2006-01-13T00:00:00.000Z,114614,2006-01-13T00:00:00.000Z,2006-01-14T00:00:00.000Z
2006-01-14T00:00:00.000Z,108737,2006-01-14T00:00:00.000Z,2006-01-15T00:00:00.000Z
2006-01-15T00:00:00.000Z,108153,2006-01-15T00:00:00.000Z,2006-01-16T00:00:00.000Z
2006-01-16T00:00:00.000Z,121151,2006-01-16T00:00:00.000Z,2006-01-17T00:00:00.000Z
2006-01-17T00:00:00.000Z,122892,2006-01-17T00:00:00.000Z,2006-01-18T00:00:00.000Z
2006-01-18T00:00:00.000Z,120246,2006-01-18T00:00:00.000Z,2006-01-19T00:00:00.000Z
2006-01-19T00:00:00.000Z,117994,2006-01-19T00:00:00.000Z,2006-01-20T00:00:00.000Z
2006-01-20T00:00:00.000Z,124849,2006-01-20T00:00:00.000Z,2006-01-21T00:00:00.000Z
2006-01-21T00:00:00.000Z,107637,2006-01-21T00:00:00.000Z,2006-01-22T00:00:00.000Z
2006-01-22T00:00:00.000Z,117717,2006-01-22T00:00:00.000Z,2006-01-23T00:00:00.000Z
2006-01-23T00:00:00.000Z,126477,2006-01-23T00:00:00.000Z,2006-01-24T00:00:00.000Z
2006-01-24T00:00:00.000Z,123650,2006-01-24T00:00:00.000Z,2006-01-25T00:00:00.000Z
2006-01-25T00:00:00.000Z,130310,2006-01-25T00:00:00.000Z,2006-01-26T00:00:00.000Z
2006-01-26T00:00:00.000Z,132469,2006-01-26T00:00:00.000Z,2006-01-27T00:00:00.000Z
2006-01-27T00:00:00.000Z,129939,2006-01-27T00:00:00.000Z,2006-01-28T00:00:00.000Z
2006-01-28T00:00:00.000Z,111060,2006-01-28T00:00:00.000Z,2006-01-29T00:00:00.000Z
2006-01-29T00:00:00.000Z,120895,2006-01-29T00:00:00.000Z,2006-01-30T00:00:00.000Z
2006-01-30T00:00:00.000Z,134185,2006-01-30T00:00:00.000Z,2006-01-31T00:00:00.000Z
2006-01-31T00:00:00.000Z,144869,2006-01-31T00:00:00.000Z,2006-02-01T00:00:00.000Z
2006-02-01T00:00:00.000Z,139109,2006-02-01T00:00:00.000Z,2006-02-02T00:00:00.000Z
2006-02-02T00:00:00.000Z,142087,2006-02-02T00:00:00.000Z,2006-02-03T00:00:00.000Z
2006-02-03T00:00:00.000Z,133011,2006-02-03T00:00:00.000Z,2006-02-04T00:00:00.000Z
2006-02-04T00:00:00.000Z,131024,2006-02-04T00:00:00.000Z,2006-02-05T00:00:00.000Z
2006-02-05T00:00:00.000Z,145365,2006-02-05T00:00:00.000Z,2006-02-06T00:00:00.000Z
2006-02-06T00:00:00.000Z,133059,2006-02-06T00:00:00.000Z,2006-02-07T00:00:00.000Z
2006-02-07T00:00:00.000Z,133051,2006-02-07T00:00:00.000Z,2006-02-08T00:00:00.000Z
2006-02-08T00:00:00.000Z,133948,2006-02-08T00:00:00.000Z,2006-02-09T00:00:00.000Z
2006-02-09T00:00:00.000Z,127309,2006-02-09T00:00:00.000Z,2006-02-10T00:00:00.000Z
2006-02-10T00:00:00.000Z,132587,2006-02-10T00:00:00.000Z,2006-02-11T00:00:00.000Z
2006-02-11T00:00:00.000Z,109441,2006-02-11T00:00:00.000Z,2006-02-12T00:00:00.000Z
2006-02-12T00:00:00.000Z,124507,2006-02-12T00:00:00.000Z,2006-02-13T00:00:00.000Z
2006-02-13T00:00:00.000Z,82878,2006-02-13T00:00:00.000Z,2006-02-14T00:00:00.000Z
2006-02-14T00:00:00.000Z,131074,2006-02-14T00:00:00.000Z,2006-02-15T00:00:00.000Z
2006-02-15T00:00:00.000Z,127831,2006-02-15T00:00:00.000Z,2006-02-16T00:00:00.000Z
2006-02-16T00:00:00.000Z,119468,2006-02-16T00:00:00.000Z,2006-02-17T00:00:00.000Z
2006-02-17T00:00:00.000Z,119064,2006-02-17T00:00:00.000Z,2006-02-18T00:00:00.000Z
2006-02-18T00:00:00.000Z,112401,2006-02-18T00:00:00.000Z,2006-02-19T00:00:00.000Z
2006-02-19T00:00:00.000Z,120406,2006-02-19T00:00:00.000Z,2006-02-20T00:00:00.000Z
2006-02-20T00:00:00.000Z,126805,2006-02-20T00:00:00.000Z,2006-02-21T00:00:00.000Z
2006-02-21T00:00:00.000Z,125027,2006-02-21T00:00:00.000Z,2006-02-22T00:00:00.000Z
2006-02-22T00:00:00.000Z,126536,2006-02-22T00:00:00.000Z,2006-02-23T00:00:00.000Z
2006-02-23T00:00:00.000Z,133614,2006-02-23T00:00:00.000Z,2006-02-24T00:00:00.000Z
2006-02-24T00:00:00.000Z,134481,2006-02-24T00:00:00.000Z,2006-02-25T00:00:00.000Z
2006-02-25T00:00:00.000Z,128200,2006-02-25T00:00:00.000Z,2006-02-26T00:00:00.000Z
2006-02-26T00:00:00.000Z,126552,2006-02-26T00:00:00.000Z,2006-02-27T00:00:00.000Z
2006-02-27T00:00:00.000Z,128339,2006-02-27T00:00:00.000Z,2006-02-28T00:00:00.000Z
2006-02-28T00:00:00.000Z,125285,2006-02-28T00:00:00.000Z,2006-03-01T00:00:00.000Z
2006-03-01T00:00:00.000Z,129857,2006-03-01T00:00:00.000Z,2006-03-02T00:00:00.000Z
2006-03-02T00:00:00.000Z,132423,2006-03-02T00:00:00.000Z,2006-03-03T00:00:00.000Z
2006-03-03T00:00:00.000Z,127193,2006-03-03T00:00:00.000Z,2006-03-04T00:00:00.000Z
2006-03-04T00:00:00.000Z,116992,2006-03-04T00:00:00.000Z,2006-03-05T00:00:00.000Z
2006-03-05T00:00:00.000Z,115578,2006-03-05T00:00:00.000Z,2006-03-06T00:00:00.000Z
2006-03-06T00:00:00.000Z,142021,2006-03-06T00:00:00.000Z,2006-03-07T00:00:00.000Z
2006-03-07T00:00:00.000Z,142914,2006-03-07T00:00:00.000Z,2006-03-08T00:00:00.000Z
2006-03-08T00:00:00.000Z,139094,2006-03-08T00:00:00.000Z,2006-03-09T00:00:00.000Z
2006-03-09T00:00:00.000Z,142155,2006-03-09T00:00:00.000Z,2006-03-10T00:00:00.000Z
2006-03-10T00:00:00.000Z,141186,2006-03-10T00:00:00.000Z,2006-03-11T00:00:00.000Z
2006-03-11T00:00:00.000Z,123658,2006-03-11T00:00:00.000Z,2006-03-12T00:00:00.000Z
2006-03-12T00:00:00.000Z,127725,2006-03-12T00:00:00.000Z,2006-03-13T00:00:00.000Z
2006-03-13T00:00:00.000Z,119421,2006-03-13T00:00:00.000Z,2006-03-14T00:00:00.000Z
2006-03-14T00:00:00.000Z,144877,2006-03-14T00:00:00.000Z,2006-03-15T00:00:00.000Z
2006-03-15T00:00:00.000Z,138311,2006-03-15T00:00:00.000Z,2006-03-16T00:00:00.000Z
2006-03-16T00:00:00.000Z,145839,2006-03-16T00:00:00.000Z,2006-03-17T00:00:00.000Z
2006-03-17T00:00:00.000Z,132703,2006-03-17T00:00:00.000Z,2006-03-18T00:00:00.000Z
2006-03-18T00:00:00.000Z,124635,2006-03-18T00:00:00.000Z,2006-03-19T00:00:00.000Z
2006-03-19T00:00:00.000Z,130506,2006-03-19T00:00:00.000Z,2006-03-20T00:00:00.000Z
2006-03-20T00:00:00.000Z,137176,2006-03-20T00:00:00.000Z,2006-03-21T00:00:00.000Z
2006-03-21T00:00:00.000Z,122684,2006-03-21T00:00:00.000Z,2006-03-22T00:00:00.000Z
2006-03-22T00:00:00.000Z,129262,2006-03-22T00:00:00.000Z,2006-03-23T00:00:00.000Z
2006-03-23T00:00:00.000Z,142190,2006-03-23T00:00:00.000Z,2006-03-24T00:00:00.000Z
2006-03-24T00:00:00.000Z,136336,2006-03-24T00:00:00.000Z,2006-03-25T00:00:00.000Z
2006-03-25T00:00:00.000Z,130774,2006-03-25T00:00:00.000Z,2006-03-26T00:00:00.000Z
2006-03-26T00:00:00.000Z,123250,2006-03-26T00:00:00.000Z,2006-03-27T00:00:00.000Z
2006-03-27T00:00:00.000Z,129424,2006-03-27T00:00:00.000Z,2006-03-28T00:00:00.000Z
2006-03-28T00:00:00.000Z,133169,2006-03-28T00:00:00.000Z,2006-03-29T00:00:00.000Z
2006-03-29T00:00:00.000Z,138522,2006-03-29T00:00:00.000Z,2006-03-30T00:00:00.000Z
2006-03-30T00:00:00.000Z,134265,2006-03-30T00:00:00.000Z,2006-03-31T00:00:00.000Z
2006-03-31T00:00:00.000Z,125813,2006-03-31T00:00:00.000Z,2006-04-01T00:00:00.000Z
2006-04-01T00:00:00.000Z,114836,2006-04-01T00:00:00.000Z,2006-04-02T00:00:00.000Z
2006-04-02T00:00:00.000Z,123893,2006-04-02T00:00:00.000Z,2006-04-03T00:00:00.000Z
2006-04-03T00:00:00.000Z,147857,2006-04-03T00:00:00.000Z,2006-04-04T00:00:00.000Z
2006-04-04T00:00:00.000Z,151481,2006-04-04T00:00:00.000Z,2006-04-05T00:00:00.000Z
2006-04-05T00:00:00.000Z,143365,2006-04-05T00:00:00.000Z,2006-04-06T00:00:00.000Z
2006-04-06T00:00:00.000Z,135074,2006-04-06T00:00:00.000Z,2006-04-07T00:00:00.000Z
2006-04-07T00:00:00.000Z,134794,2006-04-07T00:00:00.000Z,2006-04-08T00:00:00.000Z
2006-04-08T00:00:00.000Z,121559,2006-04-08T00:00:00.000Z,2006-04-09T00:00:00.000Z
2006-04-09T00:00:00.000Z,97485,2006-04-09T00:00:00.000Z,2006-04-10T00:00:00.000Z
2006-04-10T00:00:00.000Z,123679,2006-04-10T00:00:00.000Z,2006-04-11T00:00:00.000Z
2006-04-11T00:00:00.000Z,140676,2006-04-11T00:00:00.000Z,2006-04-12T00:00:00.000Z
2006-04-12T00:00:00.000Z,138359,2006-04-12T00:00:00.000Z,2006-04-13T00:00:00.000Z
2006-04-13T00:00:00.000Z,130800,2006-04-13T00:00:00.000Z,2006-04-14T00:00:00.000Z
2006-04-14T00:00:00.000Z,128618,2006-04-14T00:00:00.000Z,2006-04-15T00:00:00.000Z
2006-04-15T00:00:00.000Z,121254,2006-04-15T00:00:00.000Z,2006-04-16T00:00:00.000Z
2006-04-16T00:00:00.000Z,116035,2006-04-16T00:00:00.000Z,2006-04-17T00:00:00.000Z
2006-04-17T00:00:00.000Z,129850,2006-04-17T00:00:00.000Z,2006-04-18T00:00:00.000Z
2006-04-18T00:00:00.000Z,138568,2006-04-18T00:00:00.000Z,2006-04-19T00:00:00.000Z
2006-04-19T00:00:00.000Z,108327,2006-04-19T00:00:00.000Z,2006-04-20T00:00:00.000Z
2006-04-20T00:00:00.000Z,138122,2006-04-20T00:00:00.000Z,2006-04-21T00:00:00.000Z
2006-04-21T00:00:00.000Z,132590,2006-04-21T00:00:00.000Z,2006-04-22T00:00:00.000Z
2006-04-22T00:00:00.000Z,134288,2006-04-22T00:00:00.000Z,2006-04-23T00:00:00.000Z
2006-04-23T00:00:00.000Z,139679,2006-04-23T00:00:00.000Z,2006-04-24T00:00:00.000Z
2006-04-24T00:00:00.000Z,145708,2006-04-24T00:00:00.000Z,2006-04-25T00:00:00.000Z
2006-04-25T00:00:00.000Z,149861,2006-04-25T00:00:00.000Z,2006-04-26T00:00:00.000Z
2006-04-26T00:00:00.000Z,146898,2006-04-26T00:00:00.000Z,2006-04-27T00:00:00.000Z
2006-04-27T00:00:00.000Z,141642,2006-04-27T00:00:00.000Z,2006-04-28T00:00:00.000Z
2006-04-28T00:00:00.000Z,141822,2006-04-28T00:00:00.000Z,2006-04-29T00:00:00.000Z
2006-04-29T00:00:00.000Z,128805,2006-04-29T00:00:00.000Z,2006-04-30T00:00:00.000Z
2006-04-30T00:00:00.000Z,132291,2006-04-30T00:00:00.000Z,2006-05-01T00:00:00.000Z
2006-05-01T00:00:00.000Z,142469,2006-05-01T00:00:00.000Z,2006-05-02T00:00:00.000Z
2006-05-02T00:00:00.000Z,135185,2006-05-02T00:00:00.000Z,2006-05-03T00:00:00.000Z
2006-05-03T00:00:00.000Z,140878,2006-05-03T00:00:00.000Z,2006-05-04T00:00:00.000Z
2006-05-04T00:00:00.000Z,134059,2006-05-04T00:00:00.000Z,2006-05-05T00:00:00.000Z
2006-05-05T00:00:00.000Z,137267,2006-05-05T00:00:00.000Z,2006-05-06T00:00:00.000Z
2006-05-06T00:00:00.000Z,124785,2006-05-06T00:00:00.000Z,2006-05-07T00:00:00.000Z
2006-05-07T00:00:00.000Z,134098,2006-05-07T00:00:00.000Z,2006-05-08T00:00:00.000Z
2006-05-08T00:00:00.000Z,151204,2006-05-08T00:00:00.000Z,2006-05-09T00:00:00.000Z
2006-05-09T00:00:00.000Z,147925,2006-05-09T00:00:00.000Z,2006-05-10T00:00:00.000Z
2006-05-10T00:00:00.000Z,152380,2006-05-10T00:00:00.000Z,2006-05-11T00:00:00.000Z
2006-05-11T00:00:00.000Z,152372,2006-05-11T00:00:00.000Z,2006-05-12T00:00:00.000Z
2006-05-12T00:00:00.000Z,149371,2006-05-12T00:00:00.000Z,2006-05-13T00:00:00.000Z
2006-05-13T00:00:00.000Z,130984,2006-05-13T00:00:00.000Z,2006-05-14T00:00:00.000Z
2006-05-14T00:00:00.000Z,134639,2006-05-14T00:00:00.000Z,2006-05-15T00:00:00.000Z
2006-05-15T00:00:00.000Z,163563,2006-05-15T00:00:00.000Z,2006-05-16T00:00:00.000Z
2006-05-16T00:00:00.000Z,158723,2006-05-16T00:00:00.000Z,2006-05-17T00:00:00.000Z
2006-05-17T00:00:00.000Z,150894,2006-05-17T00:00:00.000Z,2006-05-18T00:00:00.000Z
2006-05-18T00:00:00.000Z,150378,2006-05-18T00:00:00.000Z,2006-05-19T00:00:00.000Z
2006-05-19T00:00:00.000Z,144737,2006-05-19T00:00:00.000Z,2006-05-20T00:00:00.000Z
2006-05-20T00:00:00.000Z,135062,2006-05-20T00:00:00.000Z,2006-05-21T00:00:00.000Z
2006-05-21T00:00:00.000Z,144816,2006-05-21T00:00:00.000Z,2006-05-22T00:00:00.000Z
2006-05-22T00:00:00.000Z,158179,2006-05-22T00:00:00.000Z,2006-05-23T00:00:00.000Z
2006-05-23T00:00:00.000Z,161273,2006-05-23T00:00:00.000Z,2006-05-24T00:00:00.000Z
2006-05-24T00:00:00.000Z,152824,2006-05-24T00:00:00.000Z,2006-05-25T00:00:00.000Z
2006-05-25T00:00:00.000Z,158777,2006-05-25T00:00:00.000Z,2006-05-26T00:00:00.000Z
2006-05-26T00:00:00.000Z,150323,2006-05-26T00:00:00.000Z,2006-05-27T00:00:00.000Z
2006-05-27T00:00:00.000Z,130857,2006-05-27T00:00:00.000Z,2006-05-28T00:00:00.000Z
2006-05-28T00:00:00.000Z,137662,2006-05-28T00:00:00.000Z,2006-05-29T00:00:00.000Z
2006-05-29T00:00:00.000Z,154403,2006-05-29T00:00:00.000Z,2006-05-30T00:00:00.000Z
2006-05-30T00:00:00.000Z,178650,2006-05-30T00:00:00.000Z,2006-05-31T00:00:00.000Z
2006-05-31T00:00:00.000Z,170242,2006-05-31T00:00:00.000Z,2006-06-01T00:00:00.000Z
2006-06-01T00:00:00.000Z,158657,2006-06-01T00:00:00.000Z,2006-06-02T00:00:00.000Z
2006-06-02T00:00:00.000Z,152553,2006-06-02T00:00:00.000Z,2006-06-03T00:00:00.000Z
2006-06-03T00:00:00.000Z,135823,2006-06-03T00:00:00.000Z,2006-06-04T00:00:00.000Z
2006-06-04T00:00:00.000Z,146173,2006-06-04T00:00:00.000Z,2006-06-05T00:00:00.000Z
2006-06-05T00:00:00.000Z,152760,2006-06-05T00:00:00.000Z,2006-06-06T00:00:00.000Z
2006-06-06T00:00:00.000Z,158196,2006-06-06T00:00:00.000Z,2006-06-07T00:00:00.000Z
2006-06-07T00:00:00.000Z,153350,2006-06-07T00:00:00.000Z,2006-06-08T00:00:00.000Z
2006-06-08T00:00:00.000Z,146632,2006-06-08T00:00:00.000Z,2006-06-09T00:00:00.000Z
2006-06-09T00:00:00.000Z,153386,2006-06-09T00:00:00.000Z,2006-06-10T00:00:00.000Z
2006-06-10T00:00:00.000Z,140564,2006-06-10T00:00:00.000Z,2006-06-11T00:00:00.000Z
2006-06-11T00:00:00.000Z,142778,2006-06-11T00:00:00.000Z,2006-06-12T00:00:00.000Z
2006-06-12T00:00:00.000Z,158289,2006-06-12T00:00:00.000Z,2006-06-13T00:00:00.000Z
2006-06-13T00:00:00.000Z,165717,2006-06-13T00:00:00.000Z,2006-06-14T00:00:00.000Z
2006-06-14T00:00:00.000Z,162982,2006-06-14T00:00:00.000Z,2006-06-15T00:00:00.000Z
2006-06-15T00:00:00.000Z,157998,2006-06-15T00:00:00.000Z,2006-06-16T00:00:00.000Z
2006-06-16T00:00:00.000Z,151348,2006-06-16T00:00:00.000Z,2006-06-17T00:00:00.000Z
2006-06-17T00:00:00.000Z,138164,2006-06-17T00:00:00.000Z,2006-06-18T00:00:00.000Z
2006-06-18T00:00:00.000Z,142956,2006-06-18T00:00:00.000Z,2006-06-19T00:00:00.000Z
2006-06-19T00:00:00.000Z,157152,2006-06-19T00:00:00.000Z,2006-06-20T00:00:00.000Z
2006-06-20T00:00:00.000Z,159708,2006-06-20T00:00:00.000Z,2006-06-21T00:00:00.000Z
2006-06-21T00:00:00.000Z,162977,2006-06-21T00:00:00.000Z,2006-06-22T00:00:00.000Z
2006-06-22T00:00:00.000Z,155798,2006-06-22T00:00:00.000Z,2006-06-23T00:00:00.000Z
2006-06-23T00:00:00.000Z,146666,2006-06-23T00:00:00.000Z,2006-06-24T00:00:00.000Z
2006-06-24T00:00:00.000Z,132936,2006-06-24T00:00:00.000Z,2006-06-25T00:00:00.000Z
2006-06-25T00:00:00.000Z,136855,2006-06-25T00:00:00.000Z,2006-06-26T00:00:00.000Z
2006-06-26T00:00:00.000Z,157103,2006-06-26T00:00:00.000Z,2006-06-27T00:00:00.000Z
2006-06-27T00:00:00.000Z,158460,2006-06-27T00:00:00.000Z,2006-06-28T00:00:00.000Z
2006-06-28T00:00:00.000Z,154428,2006-06-28T00:00:00.000Z,2006-06-29T00:00:00.000Z
2006-06-29T00:00:00.000Z,157380,2006-06-29T00:00:00.000Z,2006-06-30T00:00:00.000Z
2006-06-30T00:00:00.000Z,152170,2006-06-30T00:00:00.000Z,2006-07-01T00:00:00.000Z
2006-07-01T00:00:00.000Z,127136,2006-07-01T00:00:00.000Z,2006-07-02T00:00:00.000Z
2006-07-02T00:00:00.000Z,133979,2006-07-02T00:00:00.000Z,2006-07-03T00:00:00.000Z
2006-07-03T00:00:00.000Z,149183,2006-07-03T00:00:00.000Z,2006-07-04T00:00:00.000Z
2006-07-04T00:00:00.000Z,145899,2006-07-04T00:00:00.000Z,2006-07-05T00:00:00.000Z
2006-07-05T00:00:00.000Z,152827,2006-07-05T00:00:00.000Z,2006-07-06T00:00:00.000Z
2006-07-06T00:00:00.000Z,160955,2006-07-06T00:00:00.000Z,2006-07-07T00:00:00.000Z
2006-07-07T00:00:00.000Z,157885,2006-07-07T00:00:00.000Z,2006-07-08T00:00:00.000Z
2006-07-08T00:00:00.000Z,130690,2006-07-08T00:00:00.000Z,2006-07-09T00:00:00.000Z
2006-07-09T00:00:00.000Z,141185,2006-07-09T00:00:00.000Z,2006-07-10T00:00:00.000Z
2006-07-10T00:00:00.000Z,154799,2006-07-10T00:00:00.000Z,2006-07-11T00:00:00.000Z
2006-07-11T00:00:00.000Z,159713,2006-07-11T00:00:00.000Z,2006-07-12T00:00:00.000Z
2006-07-12T00:00:00.000Z,159433,2006-07-12T00:00:00.000Z,2006-07-13T00:00:00.000Z
2006-07-13T00:00:00.000Z,161780,2006-07-13T00:00:00.000Z,2006-07-14T00:00:00.000Z
2006-07-14T00:00:00.000Z,155775,2006-07-14T00:00:00.000Z,2006-07-15T00:00:00.000Z
2006-07-15T00:00:00.000Z,140503,2006-07-15T00:00:00.000Z,2006-07-16T00:00:00.000Z
2006-07-16T00:00:00.000Z,141284,2006-07-16T00:00:00.000Z,2006-07-17T00:00:00.000Z
2006-07-17T00:00:00.000Z,155877,2006-07-17T00:00:00.000Z,2006-07-18T00:00:00.000Z
2006-07-18T00:00:00.000Z,164244,2006-07-18T00:00:00.000Z,2006-07-19T00:00:00.000Z
2006-07-19T00:00:00.000Z,165384,2006-07-19T00:00:00.000Z,2006-07-20T00:00:00.000Z
2006-07-20T00:00:00.000Z,163908,2006-07-20T00:00:00.000Z,2006-07-21T00:00:00.000Z
2006-07-21T00:00:00.000Z,152374,2006-07-21T00:00:00.000Z,2006-07-22T00:00:00.000Z
2006-07-22T00:00:00.000Z,145072,2006-07-22T00:00:00.000Z,2006-07-23T00:00:00.000Z
2006-07-23T00:00:00.000Z,146407,2006-07-23T00:00:00.000Z,2006-07-24T00:00:00.000Z
2006-07-24T00:00:00.000Z,170112,2006-07-24T00:00:00.000Z,2006-07-25T00:00:00.000Z
2006-07-25T00:00:00.000Z,178154,2006-07-25T00:00:00.000Z,2006-07-26T00:00:00.000Z
2006-07-26T00:00:00.000Z,173507,2006-07-26T00:00:00.000Z,2006-07-27T00:00:00.000Z
2006-07-27T00:00:00.000Z,169286,2006-07-27T00:00:00.000Z,2006-07-28T00:00:00.000Z
2006-07-28T00:00:00.000Z,158570,2006-07-28T00:00:00.000Z,2006-07-29T00:00:00.000Z
2006-07-29T00:00:00.000Z,139043,2006-07-29T00:00:00.000Z,2006-07-30T00:00:00.000Z
2006-07-30T00:00:00.000Z,140217,2006-07-30T00:00:00.000Z,2006-07-31T00:00:00.000Z
2006-07-31T00:00:00.000Z,159843,2006-07-31T00:00:00.000Z,2006-08-01T00:00:00.000Z
2006-08-01T00:00:00.000Z,166516,2006-08-01T00:00:00.000Z,2006-08-02T00:00:00.000Z
2006-08-02T00:00:00.000Z,172488,2006-08-02T00:00:00.000Z,2006-08-03T00:00:00.000Z
2006-08-03T00:00:00.000Z,170726,2006-08-03T00:00:00.000Z,2006-08-04T00:00:00.000Z
2006-08-04T00:00:00.000Z,167810,2006-08-04T00:00:00.000Z,2006-08-05T00:00:00.000Z
2006-08-05T00:00:00.000Z,151495,2006-08-05T00:00:00.000Z,2006-08-06T00:00:00.000Z
2006-08-06T00:00:00.000Z,158632,2006-08-06T00:00:00.000Z,2006-08-07T00:00:00.000Z
2006-08-07T00:00:00.000Z,176476,2006-08-07T00:00:00.000Z,2006-08-08T00:00:00.000Z
2006-08-08T00:00:00.000Z,182996,2006-08-08T00:00:00.000Z,2006-08-09T00:00:00.000Z
2006-08-09T00:00:00.000Z,183849,2006-08-09T00:00:00.000Z,2006-08-10T00:00:00.000Z
2006-08-10T00:00:00.000Z,175248,2006-08-10T00:00:00.000Z,2006-08-11T00:00:00.000Z
2006-08-11T00:00:00.000Z,171657,2006-08-11T00:00:00.000Z,2006-08-12T00:00:00.000Z
2006-08-12T00:00:00.000Z,158032,2006-08-12T00:00:00.000Z,2006-08-13T00:00:00.000Z
2006-08-13T00:00:00.000Z,157923,2006-08-13T00:00:00.000Z,2006-08-14T00:00:00.000Z
2006-08-14T00:00:00.000Z,187350,2006-08-14T00:00:00.000Z,2006-08-15T00:00:00.000Z
2006-08-15T00:00:00.000Z,187031,2006-08-15T00:00:00.000Z,2006-08-16T00:00:00.000Z
2006-08-16T00:00:00.000Z,183419,2006-08-16T00:00:00.000Z,2006-08-17T00:00:00.000Z
2006-08-17T00:00:00.000Z,174000,2006-08-17T00:00:00.000Z,2006-08-18T00:00:00.000Z
2006-08-18T00:00:00.000Z,150323,2006-08-18T00:00:00.000Z,2006-08-19T00:00:00.000Z
2006-08-19T00:00:00.000Z,149506,2006-08-19T00:00:00.000Z,2006-08-20T00:00:00.000Z
2006-08-20T00:00:00.000Z,164857,2006-08-20T00:00:00.000Z,2006-08-21T00:00:00.000Z
2006-08-21T00:00:00.000Z,181504,2006-08-21T00:00:00.000Z,2006-08-22T00:00:00.000Z
2006-08-22T00:00:00.000Z,181551,2006-08-22T00:00:00.000Z,2006-08-23T00:00:00.000Z
2006-08-23T00:00:00.000Z,185894,2006-08-23T00:00:00.000Z,2006-08-24T00:00:00.000Z
2006-08-24T00:00:00.000Z,188540,2006-08-24T00:00:00.000Z,2006-08-25T00:00:00.000Z
2006-08-25T00:00:00.000Z,177258,2006-08-25T00:00:00.000Z,2006-08-26T00:00:00.000Z
2006-08-26T00:00:00.000Z,159047,2006-08-26T00:00:00.000Z,2006-08-27T00:00:00.000Z
2006-08-27T00:00:00.000Z,164205,2006-08-27T00:00:00.000Z,2006-08-28T00:00:00.000Z
2006-08-28T00:00:00.000Z,189027,2006-08-28T00:00:00.000Z,2006-08-29T00:00:00.000Z
2006-08-29T00:00:00.000Z,188398,2006-08-29T00:00:00.000Z,2006-08-30T00:00:00.000Z
2006-08-30T00:00:00.000Z,181212,2006-08-30T00:00:00.000Z,2006-08-31T00:00:00.000Z
2006-08-31T00:00:00.000Z,174687,2006-08-31T00:00:00.000Z,2006-09-01T00:00:00.000Z
2006-09-01T00:00:00.000Z,162235,2006-09-01T00:00:00.000Z,2006-09-02T00:00:00.000Z
2006-09-02T00:00:00.000Z,147982,2006-09-02T00:00:00.000Z,2006-09-03T00:00:00.000Z
2006-09-03T00:00:00.000Z,155284,2006-09-03T00:00:00.000Z,2006-09-04T00:00:00.000Z
2006-09-04T00:00:00.000Z,163668,2006-09-04T00:00:00.000Z,2006-09-05T00:00:00.000Z
2006-09-05T00:00:00.000Z,167637,2006-09-05T00:00:00.000Z,2006-09-06T00:00:00.000Z
